,HIP,Vmag,RA,DE,Plx,pmRA,pmDE,e_Plx,B-V
1747,73434,7.88,225.09530499999997,7.735806,21.07,-13.07,-129.05,1.18,0.594
1748,73623,7.33,225.74499900000004,65.778582,24.91,72.65,-125.75,0.55,0.574
1749,73639,10.0,225.786819,-42.614301,21.19,-280.17,-275.67,1.96,1.171
1750,73650,7.77,225.825648,-36.92366,21.34,-7.07,-394.01,0.94,0.613
1751,73659,9.99,225.858107,62.647045999999996,20.82,-51.95,-117.39,1.12,1.1059999999999999
1752,73674,7.66,225.898763,-27.840657,21.13,159.27,-138.55,1.74,0.622
1753,73686,9.98,225.928292,14.007073000000002,21.77,20.39,-394.15,1.76,1.209
1754,73725,9.71,226.06583500000002,39.208363,20.3,63.99,16.69,1.26,0.9109999999999999
1755,73765,7.49,226.18138100000002,38.605145,21.31,-15.96,33.85,0.71,0.503
1756,73803,12.19,226.27295499999997,79.060408,21.05,-13.65,38.49,46.91,
1757,73814,9.99,226.301622,-40.93118,20.9,130.32,-84.58,1.88,1.12
1758,73846,7.56,226.37936299999998,-7.013567999999999,22.04,-225.19,-5.44,1.96,0.596
1759,73869,8.4,226.45861000000002,64.046937,22.59,-121.47,112.21,0.68,0.677
1760,74049,7.75,226.99102299999998,-45.579134,24.27,-117.6,-110.17,0.86,0.73
1761,74092,7.84,227.12587299999998,72.36936,21.16,84.04,-7.35,0.61,0.602
1762,74126,8.84,227.23189399999998,-5.625093,20.18,-1.21,43.02,1.25,0.662
1763,74135,8.87,227.24454100000003,37.318309,24.58,67.7,103.07,0.98,0.799
1764,74164,11.15,227.305718,-1.529324,22.26,-157.51,113.47,3.13,1.249
1765,74264,8.78,227.660877,-50.151723,24.06,-75.53,-50.55,1.39,0.752
1766,74304,11.64,227.814077,-0.85534,20.31,87.68,-194.86,3.26,1.344
1767,74374,9.62,227.97954900000002,16.633704,22.63,115.43,-229.02,1.53,1.005
1768,74443,9.28,228.198975,-1.1654010000000001,24.37,-221.44,-290.17,1.45,0.772
1769,74689,5.62,228.95474900000002,0.372108,20.2,-107.26,12.83,0.95,0.18100000000000002
1770,74734,7.66,229.10680699999998,16.794686,23.18,-18.13,-168.63,1.25,0.5
1771,74782,6.86,229.247551,-38.447589,21.7,-77.56,-8.01,0.91,0.433
1772,74785,2.61,229.251966,-9.382867,20.38,-96.39,-20.76,0.87,-0.071
1773,74821,7.84,229.365352,22.299717,20.86,-97.86,61.84,0.97,0.578
1774,74891,10.2,229.58031,24.997204999999997,20.17,-132.46,7.15,4.73,1.21
1775,74930,7.11,229.674937,10.427682,21.07,-102.99,15.01,2.35,0.49700000000000005
1776,75011,9.03,229.917773,31.842168,22.27,-181.25,139.86,1.23,0.83
1777,75038,7.53,230.000113,-8.661218,22.28,101.41,-201.06,1.04,0.545
1778,75039,6.9,230.00973399999998,40.983731,24.81,-38.08,179.76,0.59,0.51
1779,75059,8.58,230.07573399999998,32.044543,20.89,-111.53,43.36,1.09,0.6679999999999999
1780,75062,11.18,230.08552400000002,-19.975597,20.7,-179.8,121.59,5.85,1.3
1781,75069,9.24,230.108549,0.24528200000000003,22.43,131.58,-253.93,1.4,0.8
1782,75104,6.9,230.209168,31.479770000000002,22.71,-180.01,138.88,0.75,0.532
1783,75122,6.77,230.269431,-47.760315000000006,22.47,74.24,-14.4,0.89,0.44
1784,75124,10.91,230.270208,25.558660999999997,22.17,-82.2,-109.56,2.2,1.3130000000000002
1785,75132,8.99,230.28919399999998,25.567431,24.87,-94.97,-118.52,1.36,0.95
1786,75262,9.87,230.66757900000002,-1.5416100000000001,20.19,-74.59,2.64,9.87,0.792
1787,75281,7.91,230.717627,13.366494,21.53,-271.46,-26.6,1.19,0.6559999999999999
1788,75308,5.65,230.794173,-60.657109,24.0,-81.96,-27.74,0.75,0.489
1789,75370,8.73,231.022312,66.554002,21.91,-267.26,-33.46,1.59,0.685
1790,75387,10.12,231.07077599999997,-5.606593,21.77,57.27,-3.11,1.81,0.9
1791,75401,9.88,231.092504,57.384818,21.11,-173.87,-326.78,2.2,0.909
1792,75426,9.86,231.14827799999998,-7.0548589999999995,23.78,-91.55,-20.3,4.05,1.07
1793,75446,8.98,231.200385,21.394017,22.37,182.56,-282.46,1.44,0.723
1794,75535,6.26,231.472096,19.480724,23.95,-53.07,-7.23,0.94,0.618
1795,75703,9.06,231.98608900000002,51.581921,24.04,110.64,53.46,0.88,0.774
1796,75762,6.79,232.15996299999998,-15.700723000000002,24.49,-59.75,41.63,0.91,0.821
1797,75783,6.91,232.21753999999999,57.444779000000004,23.2,-260.97,164.86,0.53,0.49
1798,75978,10.81,232.74507200000002,17.414676999999998,23.03,-264.14,7.75,2.71,1.4
1799,76028,8.97,232.92777900000002,-20.164307,20.34,-61.97,-37.47,10.05,0.546
1800,76045,10.4,232.95368100000002,46.662259000000006,20.06,-26.55,379.68,1.27,1.456
1801,76256,6.98,233.65051200000002,67.805847,20.77,25.14,-146.78,0.75,0.7929999999999999
1802,76280,8.02,233.709493,6.804251,24.38,-82.55,-166.09,1.1,0.708
1803,76292,8.63,233.770175,-3.322286,24.36,-94.38,-74.72,1.21,0.8290000000000001
1804,76333,3.91,233.881414,-14.789554,21.42,65.67,6.93,0.9,1.0070000000000001
1805,76424,5.93,234.121648,16.119098,20.4,71.54,-5.54,0.81,0.354
1806,76534,5.25,234.45646200000002,40.353288,20.0,60.45,59.57,0.56,0.8859999999999999
1807,76540,7.72,234.480767,50.082817999999996,22.35,-13.99,-250.09,0.67,0.58
1808,76543,7.07,234.496383,10.240743,21.13,135.24,-356.53,0.91,0.531
1809,76626,9.09,234.726042,-69.208996,20.17,-159.41,-46.32,1.32,0.8540000000000001
1810,76650,9.74,234.782247,-42.637115,20.58,-41.77,-79.02,1.56,0.976
1811,76668,10.18,234.84136400000003,-10.272818,21.38,-11.16,-167.69,6.04,1.075
1812,76674,8.99,234.85512999999997,27.626178999999997,20.65,-52.07,53.3,1.3,0.7290000000000001
1813,76701,8.63,234.919448,-32.97699,24.63,-121.9,-58.65,1.48,0.6859999999999999
1814,76747,9.52,235.080329,-71.567755,21.14,-105.2,-85.93,1.38,0.903
1815,76758,9.69,235.09595699999997,-20.970944,21.03,-145.15,-140.56,2.11,0.879
1816,76768,10.15,235.118475,-18.695783,23.47,-69.81,-157.08,4.1,1.238
1817,76897,11.69,235.51867000000001,34.651243,24.25,-123.02,-298.22,3.02,
1818,76912,10.03,235.56878199999997,12.943341,20.77,28.14,-374.17,2.28,1.092
1819,76952,3.81,235.68599300000002,26.295514,22.48,-112.52,50.7,0.67,0.02
1820,76998,9.9,235.823943,-5.2534339999999995,21.47,11.77,-106.06,1.58,1.11
1821,77060,5.41,236.01841800000003,-15.672679,22.21,-34.49,-63.48,0.86,0.23800000000000002
1822,77083,8.2,236.090677,15.299842000000002,21.23,67.87,-47.55,1.56,0.655
1823,77084,7.36,236.091176,52.983424,23.74,-245.91,59.11,0.65,0.624
1824,77152,8.06,236.281283,28.469835999999997,20.85,-87.63,38.71,1.04,0.612
1825,77179,9.24,236.375792,21.178539,21.11,-250.63,32.05,1.32,0.8140000000000001
1826,77199,9.37,236.44852999999998,-30.348576,24.44,-68.15,-99.66,1.39,1.041
1827,77210,9.15,236.468948,5.040544000000001,20.73,-249.86,69.7,1.36,0.8340000000000001
1828,77233,3.65,236.546729,15.421926000000001,21.31,68.54,-41.31,0.86,0.073
1829,77269,10.31,236.635215,19.953991000000002,21.28,-126.22,113.19,4.98,1.594
1830,77282,8.08,236.679696,-43.235729,20.74,-115.21,-146.28,1.21,0.659
1831,77292,9.01,236.709626,7.418105000000001,23.3,95.27,-182.76,1.56,0.816
1832,77335,6.94,236.82179700000003,-0.269857,20.72,-243.5,-23.83,0.9,0.512
1833,77451,11.17,237.18746000000002,42.918809,24.54,-1.91,90.93,1.87,1.42
1834,77464,5.53,237.23672799999997,-3.8185279999999997,20.34,-29.12,6.18,0.7,0.12
1835,77516,3.54,237.40527400000002,-3.4301410000000003,20.94,-98.07,-27.41,0.82,-0.036000000000000004
1836,77534,6.82,237.46784399999999,-17.901936,23.06,23.53,-4.46,0.95,0.40700000000000003
1837,77574,6.11,237.567837,-45.401633000000004,22.24,39.58,-33.54,0.77,0.299
1838,77641,8.19,237.77159500000002,-30.086099,21.56,72.18,-137.56,1.17,0.757
1839,77643,10.71,237.77398300000002,-50.687628000000004,20.63,258.65,-69.25,2.22,1.1840000000000002
1840,77660,5.09,237.815198,-3.09043,20.47,-92.51,-27.56,0.82,0.135
1841,77749,7.85,238.140902,-1.906355,24.07,-114.43,10.04,0.99,0.67
1842,77810,8.08,238.33342000000002,4.253174,24.68,-21.76,6.4,1.35,0.627
1843,77838,6.76,238.40231200000002,68.720192,21.7,1.86,-32.44,0.5,0.544
1844,77853,4.13,238.456154,-16.729622,20.02,100.12,135.27,0.88,1.003
1845,77921,7.55,238.701971,-65.901259,20.54,18.23,20.77,1.09,0.621
1846,77931,8.53,238.729063,-37.511261,20.29,61.78,112.35,1.42,0.667
1847,77958,6.68,238.81665800000002,-42.605033,22.63,-73.3,-38.07,0.85,0.402
1848,78012,5.43,238.948188,37.946763,24.12,29.45,80.08,0.59,0.35200000000000004
1849,78063,9.54,239.08429900000002,63.816140000000004,22.93,-122.84,185.31,0.91,0.89
1850,78074,10.52,239.11407000000003,37.508939,21.59,-9.23,36.38,1.38,1.204
1851,78117,6.31,239.26645200000002,-48.161919,20.22,-104.9,-109.76,0.87,0.381
1852,78139,11.19,239.32913599999998,34.535156,21.06,-242.51,110.83,2.42,1.9
1853,78158,10.82,239.391895,34.539384999999996,24.48,-233.47,107.7,2.34,
1854,78165,9.04,239.41630899999998,65.397088,20.66,178.57,-165.09,0.7,0.86
1855,78251,8.96,239.649481,-23.907884,20.84,-242.32,-162.1,1.61,0.637
1856,78286,6.04,239.768235,49.881178000000006,20.4,21.48,-55.61,0.53,0.289
1857,78356,10.53,239.97781,45.248668,22.27,-122.99,26.57,1.33,1.547
1858,78399,8.05,240.078821,0.137273,23.04,-135.83,-110.31,1.03,0.643
1859,78466,8.01,240.270171,-32.695019,21.99,129.89,-217.65,1.31,0.639
1860,78550,8.73,240.55679700000002,34.444204,23.1,169.05,-113.81,0.96,0.6829999999999999
1861,78551,8.26,240.563052,-19.452244,22.3,29.56,23.14,1.31,0.7
1862,78662,4.63,240.884254,-57.774874,23.26,-118.32,-78.34,0.98,0.252
1863,78678,10.36,240.92596699999999,45.289609999999996,23.84,-180.18,-229.03,1.25,1.25
1864,78680,8.21,240.92829300000002,34.0129,21.39,55.21,29.76,0.86,0.6579999999999999
1865,78688,9.11,240.95511499999998,14.108278,23.67,138.4,-134.39,2.8,0.9740000000000001
1866,78708,8.64,241.01257900000002,-21.927478,23.73,-293.61,-140.04,2.1,0.91
1867,78842,7.84,241.41424700000002,-32.86182,23.85,-361.18,-235.01,1.91,0.818
1868,78864,8.31,241.473825,10.685111000000001,24.81,-523.78,-41.47,1.58,0.8029999999999999
1869,78923,8.55,241.66756400000003,34.102476,21.24,-300.26,184.31,1.01,0.677
1870,78924,11.57,241.67292700000002,8.388179,21.39,-495.47,98.99,5.3,1.4280000000000002
1871,78931,10.44,241.67450499999998,34.62583,22.91,223.71,-586.1,2.44,1.237
1872,79203,6.43,242.48046800000003,-18.340452,20.25,-67.44,-69.2,0.91,0.447
1873,79276,8.12,242.69707000000002,59.67569,24.45,-38.43,-115.2,0.67,0.688
1874,79327,7.59,242.849157,28.438701000000002,22.15,-99.82,-66.45,0.78,0.555
1875,79361,10.5,242.95710400000002,-52.914522,23.49,-238.3,-359.72,2.03,1.158
1876,79396,8.2,243.0575,9.140833,20.14,-30.37,4.88,1.01,0.612
1877,79594,11.4,243.58712999999997,20.693631,22.56,-240.96,199.11,2.71,1.3330000000000002
1878,79619,7.83,243.709385,70.930358,24.58,-2.59,-286.16,0.65,0.722
1879,79636,7.8,243.768258,-56.373996,24.13,-212.52,-224.44,0.98,0.603
1880,79720,7.8,244.06068100000002,19.524126000000003,22.1,31.71,265.71,0.96,0.522
1881,79730,7.07,244.081987,-1.6482029999999999,21.47,-123.82,28.51,1.01,0.521
1882,79735,9.0,244.09549199999998,-65.08520899999999,21.08,-63.15,-85.57,1.29,0.7559999999999999
1883,79781,6.18,244.230329,-3.9533650000000002,21.0,38.91,6.67,0.93,0.326
1884,79881,4.8,244.57467000000003,-28.613776,23.23,-33.79,-100.59,0.8,0.008
1885,79888,9.03,244.598318,-42.742133,20.09,23.87,-111.21,1.62,0.836
1886,79946,7.68,244.784995,-28.293264,24.28,51.39,-254.95,1.02,0.616
1887,79967,7.09,244.83631699999998,-54.51335600000001,22.82,143.86,-98.37,0.86,0.642
1888,79980,5.53,244.88617599999998,-30.906769,24.1,82.88,21.81,1.79,0.466
1889,79981,7.52,244.886228,70.368505,23.04,65.43,27.47,0.59,0.564
1890,80013,7.72,244.99816800000002,-40.817956,21.46,42.67,-115.41,0.91,0.6659999999999999
1891,80058,10.22,245.11493399999998,-11.531863000000001,23.97,-50.79,-82.81,2.34,1.015
1892,80065,8.62,245.13551,-45.8096,23.35,-12.39,-39.29,1.32,0.708
1893,80083,11.37,245.169948,-17.648517000000002,23.99,-323.2,-470.24,2.66,1.177
1894,80096,9.11,245.251409,19.360914,23.36,-46.44,-256.34,1.25,1.16
1895,80199,9.45,245.59119500000003,-32.331402000000004,21.51,35.14,-35.65,4.17,0.941
1896,80250,8.3,245.751525,-61.687994999999994,23.43,-178.5,-315.21,0.95,0.763
1897,80262,8.44,245.77559,17.468059,24.97,-131.62,304.21,1.08,0.7240000000000001
1898,80295,10.4,245.86251099999998,-11.594317,20.67,-152.06,-121.87,2.17,1.0090000000000001
1899,80315,9.25,245.958066,-2.974761,22.95,-56.79,-64.98,1.6,0.905
1900,80364,6.93,246.07269,55.332761,23.51,-3.34,-323.6,0.56,0.575
1901,80383,11.06,246.119458,-43.658357,23.23,-103.79,-64.38,12.06,0.983
1902,80448,7.33,246.323641,-49.147643,22.04,-91.95,-91.5,2.82,0.3
1903,80480,5.55,246.43136800000002,78.963601,23.61,-113.04,104.23,0.52,0.249
1904,80616,10.81,246.91229900000002,-3.5842300000000002,23.38,29.4,-63.15,4.19,1.15
1905,80645,5.28,246.988642,-64.05800500000001,24.75,52.71,26.08,0.68,0.38299999999999995
1906,80700,8.81,247.149818,3.254234,21.5,-13.81,-525.58,1.27,0.77
1907,80719,6.49,247.204115,-8.128673,21.55,-55.59,-69.96,1.18,0.41
1908,80742,8.34,247.27675,60.63989300000001,20.0,-96.97,54.13,0.68,0.639
1909,80816,2.78,247.55525699999998,21.489649,22.07,-98.43,-14.49,1.0,0.9470000000000001
1910,80837,7.27,247.619639,4.181609,24.34,-432.73,-1392.3,0.9,0.545
1911,80889,10.74,247.763192,-18.620382,24.42,67.49,-80.9,2.15,1.165
1912,80936,8.52,247.90468900000002,12.421413000000001,20.62,-85.95,56.32,1.21,0.76
1913,81010,7.02,248.15898700000002,-15.987209,24.2,-39.64,-133.31,1.06,0.5429999999999999
1914,81023,8.82,248.216006,3.246482,23.49,-371.43,-189.6,1.3,0.868
1915,81041,7.37,248.27579599999999,-63.841791,21.8,-450.3,-186.6,0.9,0.573
1916,81065,3.86,248.364434,-78.896959,20.44,-125.68,-77.59,0.53,0.9229999999999999
1917,81170,9.6,248.67679900000002,-4.227359,20.71,-133.09,-704.0,1.5,0.736
1918,81177,8.02,248.71244500000003,21.742472,20.62,-34.17,42.69,1.09,0.706
1919,81181,10.59,248.72280800000001,-25.577869,21.73,-127.69,-267.63,2.26,0.95
1920,81353,7.68,249.21505200000001,-65.58686999999999,21.17,-146.46,60.41,0.84,0.5760000000000001
1921,81371,9.24,249.27274900000003,-56.555845,20.78,-109.78,-184.58,1.75,0.8170000000000001
1922,81390,8.31,249.32305099999996,-83.54723299999999,21.41,78.59,68.0,0.82,0.835
1923,81469,9.45,249.59702799999997,-56.258593999999995,21.62,223.84,-2.63,1.48,0.88
1924,81498,8.21,249.6945,-29.892307000000002,21.41,117.71,-85.41,1.13,0.585
1925,81580,6.33,249.913012,-9.554233,23.02,11.28,-146.76,0.89,0.49200000000000005
1926,81605,8.61,249.986267,37.517647,22.69,33.66,28.75,0.95,0.7140000000000001
1927,81650,6.3,250.184952,-51.478576000000004,20.48,12.43,130.1,0.89,0.321
1928,81662,7.67,250.235413,21.948142999999998,22.31,-95.14,2.18,0.93,0.591
1929,81687,6.25,250.298051,-1.000284,21.22,20.31,-11.49,1.06,0.313
1930,81716,9.42,250.371602,1.313503,21.42,-136.03,-140.26,1.79,0.884
1931,81729,5.92,250.40291000000002,26.916989,23.35,0.89,-44.83,0.69,0.402
1932,81754,5.55,250.47364199999998,-19.924479,23.5,28.16,41.95,1.05,0.436
1933,81831,8.95,250.72210499999997,20.53171,24.42,-33.06,-245.49,1.27,0.7170000000000001
1934,81852,4.23,250.77258199999997,-77.516572,20.69,-282.83,-355.03,0.51,1.06
1935,81880,7.19,250.875342,20.716188,22.91,21.26,-30.7,0.98,0.573
1936,81896,8.62,250.92163599999998,-39.485044,21.72,81.35,-71.74,1.21,0.73
1937,81910,6.72,250.964363,-26.808696,21.26,-20.03,-102.51,0.89,0.674
1938,81988,10.31,251.24205099999998,6.04427,21.78,-220.3,-256.6,1.73,1.04
1939,81991,6.55,251.25046099999997,6.088786,21.06,-215.13,-257.19,0.91,0.89
1940,81996,7.32,251.25998399999997,23.717772,20.28,-164.81,-29.63,0.78,0.987
1941,82030,9.95,251.34982999999997,36.850865999999996,24.36,-66.82,-79.62,1.34,1.14
1942,82206,10.59,251.911775,53.055505000000004,22.58,12.49,78.91,1.28,1.23
1943,82210,8.41,251.922896,56.892384,23.72,17.62,44.71,0.67,0.6659999999999999
1944,82233,7.43,252.00747599999997,-15.963726999999999,23.17,77.65,-92.99,0.99,0.5660000000000001
1945,82383,10.23,252.51426400000003,-43.639423,22.91,59.6,-209.04,2.02,1.22
1946,82388,7.95,252.521696,-12.387203,24.15,-74.29,-105.05,0.98,0.627
1947,82521,12.04,252.99128199999998,-36.026672999999995,21.61,24.21,-253.67,6.24,2.248
1948,82568,6.81,253.171351,18.062188,20.95,29.69,-22.99,0.79,0.529
1949,82636,6.81,253.384302,42.825646,21.13,121.29,-325.16,0.58,0.631
1950,82688,7.82,253.53402400000002,-4.339906,20.99,-38.65,-114.03,1.17,0.591
1951,82729,3.62,253.646272,-42.360759,21.67,-126.55,-227.77,0.85,1.393
1952,82750,7.07,253.69329399999998,62.100066000000005,25.0,-332.33,-55.15,0.53,0.6759999999999999
1953,82844,10.76,253.95142599999997,47.656929999999996,24.29,-58.16,171.3,1.52,1.567
1954,82851,9.4,253.97936,-62.469152,24.92,-221.97,-316.18,1.51,0.9540000000000001
1955,82861,6.33,254.007475,-16.806338,24.72,81.8,30.96,0.85,0.9520000000000001
1956,82886,7.09,254.078235,74.282831,20.2,54.47,-85.33,0.54,0.493
1957,82954,8.01,254.275215,-64.188774,21.92,8.09,-37.22,1.02,0.613
1958,83090,6.48,254.67317599999998,-14.86961,20.67,-2.07,-25.14,1.21,0.391
1959,83120,9.3,254.792046,6.604067999999999,21.49,-200.0,-5.6,1.42,0.978
1960,83174,7.18,254.97825600000002,-59.329434,20.9,19.38,-95.9,0.92,0.47
1961,83181,7.98,255.00667,-7.531610000000001,22.87,97.18,-19.38,1.06,0.652
1962,83195,9.73,255.038667,-26.953844,22.34,-166.52,-99.76,1.83,0.9420000000000001
1963,83204,7.38,255.067979,10.823057,23.41,94.69,-100.38,0.92,0.594
1964,83207,3.92,255.07252599999998,30.926339000000002,20.04,-47.68,26.89,0.65,-0.018000000000000002
1965,83217,9.41,255.11210499999999,-87.20273,20.11,-179.88,-156.04,1.03,0.7979999999999999
1966,83222,7.48,255.12068399999998,45.778639,22.97,-148.79,69.09,0.65,0.52
1967,83239,8.18,255.168421,-27.792327,21.37,105.37,20.23,1.16,0.5670000000000001
1968,83267,10.57,255.27535,63.417089000000004,21.53,-282.45,253.59,1.15,1.5519999999999998
1969,83274,6.57,255.29012799999998,27.196671999999996,23.34,-4.67,-59.61,0.7,0.42700000000000005
1970,83317,6.17,255.41700299999997,75.297667,22.26,14.16,-69.58,0.49,0.306
1971,83415,9.45,255.749346,-43.119772999999995,23.56,44.74,-82.79,1.72,0.8490000000000001
1972,83613,4.89,256.344418,12.740855,22.68,50.63,-11.02,0.72,0.125
1973,83630,9.02,256.376311,31.031206,20.76,18.64,184.71,1.19,0.759
1974,83654,8.65,256.467214,58.927914,23.29,22.03,54.97,0.79,0.7929999999999999
1975,83664,7.38,256.500821,75.103473,20.28,-109.49,1.96,0.57,0.593
1976,83691,8.53,256.57514399999997,12.606515,23.54,-204.47,126.85,1.11,0.75
1977,83757,10.76,256.772245,4.560236,22.12,56.04,-142.52,2.36,
1978,83874,7.68,257.13640699999996,-36.642831,21.84,44.94,-84.74,1.08,0.617
1979,83929,11.02,257.332413,41.435414,22.62,-208.4,267.4,1.8,1.597
1980,83949,7.28,257.394887,33.356382,23.04,-223.5,-216.77,0.69,0.545
1981,83962,5.43,257.449658,-10.523038,24.79,54.71,-108.57,0.87,0.465
1982,83995,10.45,257.54995,41.653756,20.4,-6.86,92.62,1.26,0.992
1983,84082,6.77,257.84424900000005,4.690275,22.83,-57.72,-0.27,0.84,0.569
1984,84182,7.57,258.130766,-10.278108999999999,23.59,100.39,-2.41,0.93,0.491
1985,84183,5.54,258.135664,62.874221,24.01,15.91,48.03,0.47,0.21600000000000003
1986,84216,10.75,258.222643,12.118808999999999,20.75,256.47,129.67,2.06,1.011
1987,84253,9.92,258.34054100000003,-0.38155100000000003,22.49,-18.33,6.83,1.92,0.945
1988,84372,7.22,258.738293,19.683042999999998,22.68,-85.98,-184.48,1.0,0.7859999999999999
1989,84520,8.05,259.16315499999996,50.606204,24.55,-1.97,111.74,0.67,0.6759999999999999
1990,84594,10.92,259.394162,4.0786940000000005,23.02,-194.1,-228.36,2.09,1.176
1991,84633,9.44,259.520962,-1.284672,23.45,-126.6,-134.91,1.48,0.94
1992,84636,6.59,259.529469,-24.072843,21.2,97.01,-73.75,0.92,0.647
1993,84816,11.24,260.01457999999997,53.833647,24.42,-269.49,1.1,1.66,1.145
1994,84855,6.36,260.13998,48.188798999999996,24.96,207.18,-3.35,0.67,0.42700000000000005
1995,84856,6.5,260.143316,-19.333399,20.41,-138.67,-142.8,0.93,0.578
1996,84883,6.46,260.21916400000003,-10.696355,21.19,51.86,-22.61,1.05,0.326
1997,84907,8.61,260.28157999999996,-24.683529999999998,20.58,98.21,-7.69,1.18,0.769
1998,84984,12.74,260.539777,-46.824123,23.26,31.22,-21.55,30.06,
1999,85010,6.81,260.62408700000003,-54.285424,24.98,62.06,-94.87,0.87,0.504
2000,85129,8.03,260.97091,13.099308,24.64,-32.9,85.05,0.99,0.687
2001,85157,5.7,261.027562,22.960375,23.37,-43.53,-36.77,0.75,0.22899999999999998
2002,85244,7.82,261.28474900000003,53.132548,24.42,-15.72,83.01,0.67,0.667
2003,85285,8.37,261.402593,-21.631698,20.78,0.28,-38.92,1.21,0.642
2004,85297,11.15,261.448458,-75.397143,20.59,-14.82,-54.6,3.0,1.1840000000000002
2005,85326,8.85,261.554985,-48.590348999999996,21.2,27.89,-16.58,1.68,0.81
2006,85342,7.04,261.593404,-48.614854,21.51,43.45,-19.02,0.94,0.48200000000000004
2007,85360,8.03,261.645352,-32.969377,22.67,-32.25,-123.63,1.48,0.67
2008,85397,6.2,261.758849,-12.512334,22.08,41.02,-63.37,0.82,0.517
2009,85575,8.42,262.319072,63.869579,22.18,0.31,-181.38,0.71,0.708
2010,85588,8.52,262.356566,-33.760404,22.39,31.44,-70.5,1.26,0.675
2011,85620,7.66,262.4352,63.853097,22.32,2.48,-182.16,0.63,0.581
2012,85675,8.14,262.622087,-10.096186999999999,20.34,11.68,-26.52,1.75,0.7559999999999999
2013,85686,9.95,262.664258,46.341752,23.64,-224.37,185.63,1.08,1.0659999999999998
2014,85699,5.78,262.695708,86.968024,20.88,56.09,9.68,0.48,0.239
2015,85850,10.21,263.154385,33.569363,21.35,-220.66,176.46,1.35,0.956
2016,85887,11.3,263.278007,74.566407,23.87,-158.43,384.68,1.66,1.8
2017,85922,5.61,263.374457,-5.744572,20.66,-42.2,-95.38,0.77,0.187
2018,85969,7.09,263.549226,-54.895053000000004,24.56,40.44,-297.07,0.81,0.667
2019,86013,8.37,263.680588,6.013415,20.9,-478.64,373.73,1.18,0.5770000000000001
2020,86138,11.14,264.047822,-29.679254999999998,22.03,-175.83,-69.0,3.08,1.972
2021,86170,4.26,264.136861,-38.634865000000005,22.64,-18.47,-182.29,0.94,1.075
